2018-07-23 13:13:38, -21, 1272
2018-07-23 13:13:41, -20, 1167
2018-07-23 13:13:41, -19, 1274
2018-07-23 13:13:41, -19, 1352
2018-07-23 13:13:41, -21, 1018
2018-07-23 13:13:42, -20, 1101
2018-07-23 13:13:44, -18, 1365
2018-07-23 13:13:45, -20, 1172
2018-07-23 13:13:48, -20, 1001
2018-07-23 13:13:48, -19, 1211
2018-07-23 13:13:49, -21, 1102
2018-07-23 13:13:50, -21, 947
2018-07-23 13:13:50, -20, 1115
2018-07-23 13:13:51, -21, 1139
2018-07-23 13:13:51, -21, 1148
2018-07-23 13:13:53, -21, 1018
2018-07-23 13:13:53, -20, 1148
2018-07-23 13:13:53, -21, 984
2018-07-23 13:13:53, -21, 1058
2018-07-23 13:13:54, -21, 948
2018-07-23 13:13:54, -20, 1079
2018-07-23 13:13:54, -21, 946
2018-07-23 13:13:55, -20, 1224
2018-07-23 13:13:55, -19, 1202
2018-07-23 13:13:57, -21, 984
2018-07-23 13:13:57, -20, 1108
2018-07-23 13:13:57, -21, 1126
2018-07-23 13:13:57, -19, 1311
2018-07-23 13:13:59, -21, 946
2018-07-23 13:13:59, -20, 1148
2018-07-23 13:14:01, -20, 1073
2018-07-23 13:14:03, -20, 1161
2018-07-23 13:14:03, -21, 980
2018-07-23 13:14:03, -20, 1240
2018-07-23 13:14:04, -19, 1217
2018-07-23 13:14:05, -21, 1084
2018-07-23 13:14:06, -21, 912
2018-07-23 13:14:06, -21, 1019
2018-07-23 13:14:08, -21, 1058
2018-07-23 13:14:09, -20, 1113
2018-07-23 13:14:11, -20, 1180
2018-07-23 13:14:12, -21, 1018
2018-07-23 13:14:16, -20, 1098
2018-07-23 13:14:17, -21, 1053
2018-07-23 13:14:17, -20, 1185
2018-07-23 13:14:17, -21, 983
2018-07-23 13:14:17, -21, 912
2018-07-23 13:14:17, -20, 1101
2018-07-23 13:14:18, -20, 1131
2018-07-23 13:14:18, -18, 1362
2018-07-23 13:14:18, -20, 1112
2018-07-23 13:14:18, -21, 946
2018-07-23 13:14:22, -20, 1120
2018-07-23 13:14:23, -21, 1128
2018-07-23 13:14:23, -21, 1016
2018-07-23 13:14:23, -21, 1007
2018-07-23 13:14:23, -20, 1170
2018-07-23 13:14:24, -21, 1131
2018-07-23 13:14:24, -19, 1234
2018-07-23 13:14:25, -21, 980
2018-07-23 13:14:25, -21, 1163
2018-07-23 13:14:26, -20, 1488
2018-07-23 13:14:26, -21, 968
2018-07-23 13:14:27, -20, 1137
2018-07-23 13:14:27, -21, 1178
2018-07-23 13:14:28, -21, 982
2018-07-23 13:14:32, -20, 1112
2018-07-23 13:14:32, -18, 1325
2018-07-23 13:14:33, -20, 1024
2018-07-23 13:14:34, -20, 1164
2018-07-23 13:14:34, -20, 1253
2018-07-23 13:14:35, -21, 1162
2018-07-23 13:14:36, -20, 1214
2018-07-23 13:14:36, -20, 1106
2018-07-23 13:14:36, -19, 1338
2018-07-23 13:14:38, -20, 1098
2018-07-23 13:14:39, -21, 984
2018-07-23 13:14:40, -21, 970
2018-07-23 13:14:40, -20, 1180
2018-07-23 13:14:40, -21, 946
2018-07-23 13:14:41, -21, 1007
2018-07-23 13:14:41, -20, 1008
2018-07-23 13:14:42, -21, 1056
2018-07-23 13:14:43, -21, 934
2018-07-23 13:14:43, -20, 1121
2018-07-23 13:14:44, -21, 946
2018-07-23 13:14:45, -20, 1186
2018-07-23 13:14:46, -21, 912
2018-07-23 13:14:46, -19, 1212
2018-07-23 13:14:46, -18, 1193
2018-07-23 13:14:46, -21, 987
2018-07-23 13:14:47, -21, 912
2018-07-23 13:14:47, -20, 1112
2018-07-23 13:14:47, -20, 1062
2018-07-23 13:14:48, -20, 1116
2018-07-23 13:14:48, -21, 1058
2018-07-23 13:14:48, -21, 946
2018-07-23 13:14:49, -20, 1041
2018-07-23 13:14:50, -19, 1271
2018-07-23 13:14:51, -21, 1238
2018-07-23 13:14:52, -21, 912
2018-07-23 13:14:52, -20, 1222
2018-07-23 13:14:56, -21, 1017
2018-07-23 13:14:57, -21, 934
2018-07-23 13:14:57, -21, 1128
2018-07-23 13:14:59, -20, 1096
2018-07-23 13:15:00, -20, 1193
2018-07-23 13:15:01, -21, 1088
2018-07-23 13:15:02, -20, 1078
2018-07-23 13:15:05, -18, 1348
2018-07-23 13:15:05, -21, 1125
2018-07-23 13:15:06, -20, 1140
2018-07-23 13:15:06, -19, 1359
2018-07-23 13:15:06, -21, 1196
2018-07-23 13:15:07, -21, 1131
2018-07-23 13:15:07, -21, 1054
2018-07-23 13:15:08, -21, 912
2018-07-23 13:15:08, -21, 1275
2018-07-23 13:15:09, -21, 1091
2018-07-23 13:15:09, -21, 1018
2018-07-23 13:15:09, -20, 1007
2018-07-23 13:15:09, -19, 1280
2018-07-23 13:15:09, -21, 1094
2018-07-23 13:15:10, -21, 1114
2018-07-23 13:15:10, -20, 1252
2018-07-23 13:15:10, -20, 1252
2018-07-23 13:15:10, -21, 984
2018-07-23 13:15:11, -21, 1059
2018-07-23 13:15:12, -19, 1184
2018-07-23 13:15:12, -21, 987
2018-07-23 13:15:13, -21, 1088
2018-07-23 13:15:13, -19, 1155
2018-07-23 13:15:14, -20, 1098
2018-07-23 13:15:15, -20, 1078
2018-07-23 13:15:17, -18, 1341
2018-07-23 13:15:18, -20, 1154
2018-07-23 13:15:20, -21, 1130
2018-07-23 13:15:20, -21, 912
2018-07-23 13:15:21, -20, 1130
2018-07-23 13:15:22, -18, 1382
2018-07-23 13:15:22, -20, 1193
2018-07-23 13:15:22, -20, 1150
2018-07-23 13:15:23, -20, 1060
2018-07-23 13:15:23, -21, 1018
2018-07-23 13:15:29, -20, 1076
2018-07-23 13:15:29, -21, 1032
2018-07-23 13:15:31, -21, 970
2018-07-23 13:15:31, -21, 912
2018-07-23 13:15:31, -21, 1042
2018-07-23 13:15:32, -21, 1130
2018-07-23 13:15:32, -21, 1008
2018-07-23 13:15:32, -21, 1222
2018-07-23 13:15:33, -20, 1160
2018-07-23 13:15:34, -20, 1206
2018-07-23 13:15:34, -21, 1050
2018-07-23 13:15:34, -21, 1058
2018-07-23 13:15:35, -19, 1167
2018-07-23 13:15:36, -21, 1053
2018-07-23 13:15:36, -20, 1206
2018-07-23 13:15:37, -21, 1310
2018-07-23 13:15:37, -20, 1278
2018-07-23 13:15:37, -21, 1041
2018-07-23 13:15:37, -20, 1146
2018-07-23 13:15:38, -21, 982
2018-07-23 13:15:39, -20, 1208
2018-07-23 13:15:39, -21, 969
2018-07-23 13:15:40, -20, 1188
2018-07-23 13:15:40, -19, 1353
2018-07-23 13:15:40, -20, 1460
2018-07-23 13:15:43, -19, 1150
2018-07-23 13:15:44, -21, 1074
2018-07-23 13:15:46, -21, 1013
2018-07-23 13:15:46, -21, 1084
2018-07-23 13:15:46, -21, 1053
2018-07-23 13:15:48, -20, 1157
2018-07-23 13:15:49, -19, 1286
2018-07-23 13:15:49, -20, 1214
2018-07-23 13:15:50, -21, 912
2018-07-23 13:15:50, -20, 1281
2018-07-23 13:15:51, -20, 1040
2018-07-23 13:15:52, -21, 912
2018-07-23 13:15:53, -21, 912
2018-07-23 13:15:53, -21, 984
2018-07-23 13:15:54, -20, 1040
2018-07-23 13:15:54, -20, 1162
2018-07-23 13:15:55, -21, 1018
2018-07-23 13:15:55, -21, 1042
2018-07-23 13:15:56, -20, 1185
2018-07-23 13:15:57, -21, 1006
2018-07-23 13:15:57, -21, 912
2018-07-23 13:15:57, -21, 1018
2018-07-23 13:15:58, -19, 1245
2018-07-23 13:15:58, -20, 1146
2018-07-23 13:15:59, -20, 1079
2018-07-23 13:15:59, -21, 984
2018-07-23 13:16:00, -21, 912
2018-07-23 13:16:03, -20, 1187
2018-07-23 13:16:04, -20, 1078
2018-07-23 13:16:04, -21, 1056
2018-07-23 13:16:04, -21, 1202
2018-07-23 13:16:05, -21, 935
2018-07-23 13:16:05, -21, 987
2018-07-23 13:16:05, -20, 1257
2018-07-23 13:16:06, -19, 1205
2018-07-23 13:16:07, -21, 986
2018-07-23 13:16:08, -21, 946
2018-07-23 13:16:09, -21, 912
2018-07-23 13:16:11, -20, 1007
2018-07-23 13:16:11, -21, 912
2018-07-23 13:16:11, -21, 912
2018-07-23 13:16:12, -21, 980
2018-07-23 13:16:12, -21, 912
2018-07-23 13:16:14, -21, 946
2018-07-23 13:16:14, -21, 946
2018-07-23 13:16:14, -21, 912
2018-07-23 13:16:15, -19, 1288
2018-07-23 13:16:17, -21, 969
2018-07-23 13:16:17, -20, 1276
2018-07-23 13:16:17, -20, 1040
2018-07-23 13:16:18, -21, 970
2018-07-23 13:16:19, -21, 912
2018-07-23 13:16:19, -21, 1059
2018-07-23 13:16:20, -21, 946
2018-07-23 13:16:20, -21, 1151
2018-07-23 13:16:21, -21, 1094
2018-07-23 13:16:22, -19, 1121
2018-07-23 13:16:23, -21, 912
2018-07-23 13:16:23, -21, 1056
2018-07-23 13:16:23, -20, 1184
2018-07-23 13:16:23, -21, 912
2018-07-23 13:16:24, -21, 912
2018-07-23 13:16:24, -21, 935
2018-07-23 13:16:25, -21, 1018
2018-07-23 13:16:26, -21, 912
2018-07-23 13:16:27, -21, 1110
2018-07-23 13:16:28, -19, 1360
2018-07-23 13:16:30, -21, 946
2018-07-23 13:16:30, -20, 1076
2018-07-23 13:16:31, -21, 984
2018-07-23 13:16:32, -21, 969
2018-07-23 13:16:32, -21, 1271
2018-07-23 13:16:32, -21, 981
2018-07-23 13:16:33, -21, 1008
2018-07-23 13:16:34, -18, 1228
2018-07-23 13:16:35, -21, 1002
2018-07-23 13:16:36, -21, 912
2018-07-23 13:16:38, -20, 1097
2018-07-23 13:16:38, -20, 1062
2018-07-23 13:16:39, -20, 1179
2018-07-23 13:16:39, -20, 1030
2018-07-23 13:16:39, -15, 1682
2018-07-23 13:16:39, -21, 969
2018-07-23 13:16:41, -20, 1128
2018-07-23 13:16:41, -20, 1061
2018-07-23 13:16:41, -21, 1052
2018-07-23 13:16:43, -21, 912
2018-07-23 13:16:44, -21, 1090
2018-07-23 13:16:44, -21, 984
2018-07-23 13:16:45, -21, 1164
2018-07-23 13:16:45, -21, 1059
2018-07-23 13:16:45, -21, 1152
2018-07-23 13:16:45, -20, 1006
2018-07-23 13:16:46, -21, 912
2018-07-23 13:16:46, -21, 1108
2018-07-23 13:16:47, -21, 1018
2018-07-23 13:16:47, -20, 1158
2018-07-23 13:16:47, -21, 1077
2018-07-23 13:16:47, -21, 1007
2018-07-23 13:16:48, -21, 912
2018-07-23 13:16:50, -21, 912
2018-07-23 13:16:51, -21, 912
2018-07-23 13:16:51, -21, 1007
2018-07-23 13:16:52, -21, 980
2018-07-23 13:16:53, -21, 912
2018-07-23 13:16:54, -20, 1148
2018-07-23 13:16:54, -21, 912
2018-07-23 13:16:56, -20, 1155
2018-07-23 13:16:57, -21, 987
2018-07-23 13:16:57, -21, 912
2018-07-23 13:16:59, -21, 1120
2018-07-23 13:16:59, -19, 1251
2018-07-23 13:16:59, -21, 969
2018-07-23 13:17:01, -20, 1145
2018-07-23 13:17:01, -21, 1002
2018-07-23 13:17:02, -20, 1242
2018-07-23 13:17:03, -21, 1007
2018-07-23 13:17:04, -21, 969
2018-07-23 13:17:04, -20, 1170
2018-07-23 13:17:04, -21, 984
2018-07-23 13:17:05, -21, 1052
2018-07-23 13:17:05, -19, 1356
2018-07-23 13:17:06, -21, 1019
2018-07-23 13:17:06, -21, 1114
2018-07-23 13:17:06, -20, 1113
2018-07-23 13:17:07, -21, 1058
2018-07-23 13:17:07, -21, 1041
2018-07-23 13:17:07, -21, 984
2018-07-23 13:17:07, -20, 1113
2018-07-23 13:17:11, -20, 1148
2018-07-23 13:17:12, -21, 980
2018-07-23 13:17:12, -20, 1181
2018-07-23 13:17:12, -21, 1157
2018-07-23 13:17:13, -21, 984
2018-07-23 13:17:15, -20, 1162
2018-07-23 13:17:16, -20, 1080
2018-07-23 13:17:16, -21, 1055
2018-07-23 13:17:17, -21, 1022
2018-07-23 13:17:18, -21, 1149
2018-07-23 13:17:18, -21, 935
2018-07-23 13:17:18, -21, 1007
2018-07-23 13:17:20, -18, 1500
2018-07-23 13:17:21, -21, 1019
2018-07-23 13:17:22, -19, 1210
2018-07-23 13:17:23, -21, 1089
2018-07-23 13:17:23, -20, 1061
2018-07-23 13:17:24, -20, 1113
2018-07-23 13:17:26, -20, 1151
2018-07-23 13:17:27, -21, 1005
2018-07-23 13:17:27, -20, 1006
2018-07-23 13:17:27, -21, 947
2018-07-23 13:17:28, -21, 1054
2018-07-23 13:17:28, -20, 1168
2018-07-23 13:17:28, -20, 1169
2018-07-23 13:17:28, -20, 1006
2018-07-23 13:17:29, -20, 1150
2018-07-23 13:17:30, -21, 1073
2018-07-23 13:17:30, -20, 1332
2018-07-23 13:17:30, -20, 1132
2018-07-23 13:17:31, -20, 1007
2018-07-23 13:17:31, -20, 1006
2018-07-23 13:17:31, -21, 912
2018-07-23 13:17:32, -21, 1197
2018-07-23 13:17:32, -21, 1014
2018-07-23 13:17:33, -18, 1395
2018-07-23 13:17:35, -21, 1203
2018-07-23 13:17:36, -21, 946
2018-07-23 13:17:37, -21, 984
2018-07-23 13:17:38, -20, 1007
2018-07-23 13:17:39, -20, 1202
2018-07-23 13:17:39, -21, 946
2018-07-23 13:17:40, -20, 1222
2018-07-23 13:17:40, -21, 912
2018-07-23 13:17:40, -21, 1019
2018-07-23 13:17:45, -21, 986
2018-07-23 13:17:46, -20, 1112
2018-07-23 13:17:46, -21, 912
2018-07-23 13:17:46, -20, 1144
2018-07-23 13:17:49, -19, 1470
2018-07-23 13:17:49, -21, 1061
2018-07-23 13:17:49, -21, 912
2018-07-23 13:17:50, -21, 1018
2018-07-23 13:17:50, -21, 1085
2018-07-23 13:17:51, -21, 912
2018-07-23 13:17:51, -21, 1125
2018-07-23 13:17:51, -21, 948
2018-07-23 13:17:51, -20, 1112
2018-07-23 13:17:52, -21, 1018
2018-07-23 13:17:52, -20, 1227
2018-07-23 13:17:53, -21, 1020
2018-07-23 13:17:53, -21, 1151
2018-07-23 13:17:53, -21, 1132
2018-07-23 13:17:54, -21, 1268
2018-07-23 13:17:55, -21, 1041
2018-07-23 13:17:58, -21, 1056
2018-07-23 13:17:58, -19, 1250
2018-07-23 13:17:58, -21, 1133
2018-07-23 13:17:58, -20, 1290
2018-07-23 13:17:58, -20, 1006
2018-07-23 13:17:59, -21, 984
2018-07-23 13:18:00, -21, 947
2018-07-23 13:18:02, -21, 1102
2018-07-23 13:18:03, -20, 1097
2018-07-23 13:18:04, -21, 946
2018-07-23 13:18:05, -20, 1282
2018-07-23 13:18:06, -20, 1272
2018-07-23 13:18:07, -20, 1073
2018-07-23 13:18:07, -21, 1085
2018-07-23 13:18:08, -21, 968
2018-07-23 13:18:08, -21, 987
2018-07-23 13:18:09, -21, 912
2018-07-23 13:18:09, -21, 1156
2018-07-23 13:18:10, -20, 1042
2018-07-23 13:18:12, -20, 1080
2018-07-23 13:18:12, -20, 1073
2018-07-23 13:18:12, -21, 1108
2018-07-23 13:18:13, -20, 1100
2018-07-23 13:18:13, -21, 1235
2018-07-23 13:18:14, -20, 1173
2018-07-23 13:18:15, -21, 1127
2018-07-23 13:18:15, -21, 1040
2018-07-23 13:18:19, -20, 1296
2018-07-23 13:18:19, -18, 1184
2018-07-23 13:18:19, -21, 1007
2018-07-23 13:18:20, -21, 1056
2018-07-23 13:18:20, -20, 1040
2018-07-23 13:18:20, -21, 1020
2018-07-23 13:18:20, -21, 1088
2018-07-23 13:18:22, -20, 1137
2018-07-23 13:18:22, -19, 1403
2018-07-23 13:18:24, -21, 946
2018-07-23 13:18:24, -20, 1154
2018-07-23 13:18:25, -21, 1019
2018-07-23 13:18:26, -21, 934
2018-07-23 13:18:26, -19, 1134
2018-07-23 13:18:26, -19, 1629
2018-07-23 13:18:29, -21, 986
2018-07-23 13:18:30, -20, 1083
2018-07-23 13:18:31, -20, 1154
2018-07-23 13:18:31, -20, 1242
2018-07-23 13:18:32, -20, 1108
2018-07-23 13:18:33, -21, 969
2018-07-23 13:18:33, -21, 1126
2018-07-23 13:18:33, -19, 1228
2018-07-23 13:18:34, -20, 1079
2018-07-23 13:18:35, -20, 1102
2018-07-23 13:18:36, -20, 1113
2018-07-23 13:18:36, -18, 1338
2018-07-23 13:18:37, -21, 1056
2018-07-23 13:18:38, -20, 1181
2018-07-23 13:18:38, -21, 946
2018-07-23 13:18:39, -21, 984
2018-07-23 13:18:40, -20, 1223
2018-07-23 13:18:40, -20, 1001
2018-07-23 13:18:41, -21, 1115
2018-07-23 13:18:41, -20, 1277
2018-07-23 13:18:42, -20, 1006
2018-07-23 13:18:43, -21, 1005
2018-07-23 13:18:43, -21, 1234
2018-07-23 13:18:44, -20, 1000
2018-07-23 13:18:45, -21, 984
2018-07-23 13:18:47, -21, 1052
2018-07-23 13:18:48, -20, 1388
2018-07-23 13:18:48, -21, 1125
2018-07-23 13:18:49, -21, 1059
2018-07-23 13:18:50, -21, 1292
2018-07-23 13:18:52, -21, 1058
2018-07-23 13:18:52, -21, 992
2018-07-23 13:18:54, -20, 1768
2018-07-23 13:18:55, -21, 1056
2018-07-23 13:18:56, -21, 1020
2018-07-23 13:18:57, -21, 946
2018-07-23 13:18:57, -19, 1192
2018-07-23 13:18:58, -21, 935
2018-07-23 13:18:58, -20, 1205
2018-07-23 13:19:00, -20, 1107
2018-07-23 13:19:00, -19, 1238
2018-07-23 13:19:01, -20, 1398
2018-07-23 13:19:01, -21, 1078
2018-07-23 13:19:01, -18, 1227
2018-07-23 13:19:04, -20, 1041
2018-07-23 13:19:04, -20, 1113
2018-07-23 13:19:04, -18, 1269
2018-07-23 13:19:04, -20, 1188
2018-07-23 13:19:05, -20, 1152
2018-07-23 13:19:05, -21, 980
2018-07-23 13:19:06, -20, 1028
2018-07-23 13:19:08, -18, 1287
2018-07-23 13:19:08, -20, 1206
2018-07-23 13:19:08, -21, 984
2018-07-23 13:19:09, -20, 1170
2018-07-23 13:19:10, -21, 1007
2018-07-23 13:19:11, -21, 984
2018-07-23 13:19:11, -21, 946
2018-07-23 13:19:12, -20, 1000
2018-07-23 13:19:13, -20, 1150
2018-07-23 13:19:13, -21, 1018
2018-07-23 13:19:14, -19, 1361
2018-07-23 13:19:15, -21, 1043
2018-07-23 13:19:18, -21, 1114
2018-07-23 13:19:19, -21, 1090
2018-07-23 13:19:20, -21, 946
2018-07-23 13:19:21, -21, 1128
2018-07-23 13:19:22, -20, 1293
2018-07-23 13:19:23, -19, 1247
2018-07-23 13:19:23, -21, 1164
2018-07-23 13:19:24, -21, 947
2018-07-23 13:19:25, -21, 1124
2018-07-23 13:19:26, -21, 1007
2018-07-23 13:19:26, -21, 984
2018-07-23 13:19:26, -20, 1006
2018-07-23 13:19:26, -20, 1006
2018-07-23 13:19:26, -20, 1001
2018-07-23 13:19:27, -21, 1214
2018-07-23 13:19:27, -20, 1329
2018-07-23 13:19:27, -21, 1200
2018-07-23 13:19:28, -21, 1079
2018-07-23 13:19:29, -21, 946
2018-07-23 13:19:29, -21, 971
2018-07-23 13:19:30, -19, 1187
2018-07-23 13:19:31, -21, 1162
2018-07-23 13:19:31, -20, 1078
2018-07-23 13:19:33, -21, 984
2018-07-23 13:19:33, -21, 1126
2018-07-23 13:19:33, -20, 1035
2018-07-23 13:19:34, -21, 981
2018-07-23 13:19:35, -21, 1163
2018-07-23 13:19:35, -20, 1006
2018-07-23 13:19:36, -21, 935
2018-07-23 13:19:36, -21, 1115
2018-07-23 13:19:37, -20, 1113
2018-07-23 13:19:41, -21, 935
2018-07-23 13:19:42, -20, 1065
2018-07-23 13:19:44, -21, 946
2018-07-23 13:19:45, -20, 1169
2018-07-23 13:19:46, -21, 935
2018-07-23 13:19:46, -20, 1113
2018-07-23 13:19:47, -20, 1007
2018-07-23 13:19:47, -21, 948
2018-07-23 13:19:47, -21, 1019
2018-07-23 13:19:48, -21, 1043
2018-07-23 13:19:48, -18, 1379
2018-07-23 13:19:48, -20, 1113
2018-07-23 13:19:49, -20, 1150
2018-07-23 13:19:49, -21, 1113
2018-07-23 13:19:49, -20, 1188
2018-07-23 13:19:50, -21, 1018
2018-07-23 13:19:51, -21, 1170
2018-07-23 13:19:52, -21, 1235
2018-07-23 13:19:52, -20, 1098
2018-07-23 13:19:52, -20, 1175
2018-07-23 13:19:54, -20, 1078
2018-07-23 13:19:54, -21, 1018
2018-07-23 13:19:54, -21, 948
2018-07-23 13:19:55, -20, 1184
2018-07-23 13:19:55, -20, 1115
2018-07-23 13:19:56, -20, 1114
2018-07-23 13:19:56, -21, 1092
2018-07-23 13:19:57, -20, 1042
2018-07-23 13:19:59, -21, 1132
2018-07-23 13:20:01, -21, 1132
2018-07-23 13:20:02, -20, 1197
2018-07-23 13:20:04, -21, 1059
2018-07-23 13:20:07, -21, 947
2018-07-23 13:20:07, -21, 984
2018-07-23 13:20:09, -21, 946
2018-07-23 13:20:09, -21, 1018
2018-07-23 13:20:09, -21, 1270
2018-07-23 13:20:09, -21, 984
2018-07-23 13:20:09, -20, 1042
2018-07-23 13:20:09, -18, 1587
2018-07-23 13:20:10, -21, 968
2018-07-23 13:20:10, -20, 1258
2018-07-23 13:20:11, -20, 1040
2018-07-23 13:20:12, -21, 935
2018-07-23 13:20:12, -21, 1054
2018-07-23 13:20:14, -21, 984
2018-07-23 13:20:15, -21, 948
2018-07-23 13:20:15, -19, 1154
2018-07-23 13:20:15, -19, 1240
2018-07-23 13:20:16, -21, 1018
2018-07-23 13:20:17, -19, 1400
2018-07-23 13:20:17, -21, 1008
2018-07-23 13:20:17, -19, 1428
2018-07-23 13:20:18, -21, 984
2018-07-23 13:20:18, -21, 987
2018-07-23 13:20:18, -20, 1115
2018-07-23 13:20:18, -19, 1120
2018-07-23 13:20:20, -21, 1198
2018-07-23 13:20:21, -21, 1058
2018-07-23 13:20:22, -20, 1446
2018-07-23 13:20:22, -21, 912
2018-07-23 13:20:23, -21, 1060
2018-07-23 13:20:25, -19, 1120
2018-07-23 13:20:28, -20, 1073
2018-07-23 13:20:28, -21, 1090
2018-07-23 13:20:30, -20, 1068
2018-07-23 13:20:30, -21, 984
2018-07-23 13:20:31, -21, 1042
2018-07-23 13:20:31, -20, 1101
2018-07-23 13:20:32, -21, 969
2018-07-23 13:20:33, -20, 1040
2018-07-23 13:20:34, -20, 1197
2018-07-23 13:20:34, -20, 1073
2018-07-23 13:20:35, -20, 1096
2018-07-23 13:20:35, -21, 1131
2018-07-23 13:20:36, -21, 912
2018-07-23 13:20:36, -18, 1290
2018-07-23 13:20:37, -20, 1311
2018-07-23 13:20:37, -21, 1020
2018-07-23 13:20:37, -21, 1020
2018-07-23 13:20:39, -21, 1018
2018-07-23 13:20:39, -20, 1421
